Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation
2021,AL,Alabama,Monroe,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,13.9,,,11,17,"19,648",1099,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-87.3832656 31.5803324)
2021,AL,Alabama,Dale,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,16.5,,,14,19.3,"49,342",1045,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-85.609476 31.4306536)
2021,AL,Alabama,Colbert,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,14.9,,,12.7,17.5,"57,474",1033,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-87.8014569 34.703112)
2021,AL,Alabama,Pickens,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,78.6,,,73.9,82.8,"18,801",1107,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-88.0968644 33.2968003)
2020,AL,Alabama,Crenshaw,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,72.9,,,70.2,75.5,"13,083",1041,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-86.3200384 31.7303106)
2021,AL,Alabama,Elmore,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,16.8,,,13.4,20.6,"89,304",1051,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-86.1427347 32.597229)
2021,AL,Alabama,Pike,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,6.5,,,5.6,7.4,"32,991",1109,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-85.9416076 31.7986533)
2021,AL,Alabama,Sumter,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,20.1,,,16.4,23.9,"12,164",1119,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-88.2000571 32.5974811)
2021,AL,Alabama,Shelby,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,12.7,,,9.6,15.8,"226,902",1117,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-86.6780894 33.2630428)
2020,AL,Alabama,Tuscaloosa,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,71.9,,,69.5,74.2,"227,007",1125,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-87.5227834 33.2902197)
2021,AL,Alabama,Greene,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Age-adjusted prevalence,8,,,7.1,9.1,"7,629",1063,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-87.9642005 32.8444965)
2021,AL,Alabama,Tuscaloosa,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,5.7,,,5,6.5,"227,007",1125,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-87.5227834 33.2902197)
2021,AL,Alabama,Morgan,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.4,,,9.2,11.7,"123,668",1103,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-86.8464021 34.4544844)
2021,AL,Alabama,Tuscaloosa,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,78.4,,,75.5,81,"227,007",1125,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-87.5227834 33.2902197)
2021,AL,Alabama,Cullman,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.4,,,3.1,3.8,"89,496",1043,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-86.8692666 34.1319229)
2021,AL,Alabama,Montgomery,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,,,5.2,6.4,"227,434",1101,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-86.2044615 32.2028812)
2021,AL,Alabama,Marion,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,22,,,17.7,26.9,"29,246",1093,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-87.881551 34.1382194)
2021,AL,Alabama,Fayette,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,64.8,,,59.9,69.4,"16,148",1057,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-87.7642923 33.7161568)
2021,AL,Alabama,Shelby,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.3,,,8.1,10.5,"226,902",1117,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-86.6780894 33.2630428)
2021,AL,Alabama,Henry,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,79.2,,,74.4,83.3,"17,459",1067,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-85.2399712 31.5169779)
2020,AL,Alabama,Franklin,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,51.7,,,48.1,55.5,"32,013",1059,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-87.8428144 34.4419892)
2021,AL,Alabama,Lowndes,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,4.9,,,4.4,5.4,"9,965",1085,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-86.6505859 32.147888)
2020,AL,Alabama,Macon,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,51.8,,,47.8,55.6,"18,895",1087,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-85.692887 32.3870267)
2021,AL,Alabama,St. Clair,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,4,,,3.4,4.6,"92,748",1115,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-86.3113273 33.7194907)
2021,AL,Alabama,Blount,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14,,,11.9,16.2,"59,041",1009,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-86.56644 33.9773575)
2021,AL,Alabama,Pickens,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,15.5,,,12.5,18.7,"18,801",1107,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-88.0968644 33.2968003)
2021,AL,Alabama,Morgan,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,15.9,,,13.8,18.4,"123,668",1103,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-86.8464021 34.4544844)
2021,AL,Alabama,Chilton,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,72.7,,,67.3,77.7,"45,274",1021,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-86.7266071 32.8540514)
2021,AL,Alabama,Blount,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,34.6,,,29.6,39.9,"59,041",1009,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-86.56644 33.9773575)
2021,AL,Alabama,Walker,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,5.6,,,4.7,6.5,"64,818",1127,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-87.3010936 33.7915581)
2021,AL,Alabama,Clarke,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,13.2,,,10.5,16.1,"22,760",1025,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-87.8186244 31.6855211)
2021,AL,Alabama,Lawrence,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,17.4,,,14.9,20.2,"33,090",1079,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-87.3218651 34.529776)
2021,AL,Alabama,Morgan,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Age-adjusted prevalence,6.1,,,5.4,6.9,"123,668",1103,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-86.8464021 34.4544844)
2020,AL,Alabama,Jackson,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,74,,,69.8,78.4,"52,773",1071,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-85.9800556 34.764114)
2021,AL,Alabama,Russell,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,23.1,,,19.2,27.4,"58,722",1113,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-85.1869798 32.2898113)
2021,AL,Alabama,Choctaw,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,16.7,,,14.2,18.9,"12,533",1023,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-88.2488894 31.9909539)
2021,AL,Alabama,Clay,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,41.6,,,33.1,50,"14,190",1027,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-85.8635254 33.2703999)
2021,AL,Alabama,Winston,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,42.4,,,36.9,47.9,"23,652",1133,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-87.3653458 34.1545665)
2021,AL,Alabama,Monroe,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,23.3,,,19.1,27.5,"19,648",1099,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-87.3832656 31.5803324)
2021,AL,Alabama,Baldwin,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,88.1,,,85.6,90.3,"239,294",1003,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-87.7460666 30.6592183)
2021,AL,Alabama,Chilton,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,83,,,79.8,85.9,"45,274",1021,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-86.7266071 32.8540514)
2021,AL,Alabama,Barbour,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,43,,,37.8,47.9,"24,964",1005,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-85.4051035 31.8702531)
2021,AL,Alabama,Washington,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,13.1,,,10.6,16.2,"15,147",1129,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-88.2124041 31.4085035)
2020,AL,Alabama,Henry,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,15.7,,,11.3,20.8,"17,459",1067,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-85.2399712 31.5169779)
2021,AL,Alabama,Autauga,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,4.9,,,4.2,5.7,"59,095",1001,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-86.6464395 32.5322367)
2021,AL,Alabama,Coffee,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.6,7.3,"54,174",1031,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-85.9896022 31.402258)
2021,AL,Alabama,Marshall,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,9.3,,,7.8,10.8,"98,228",1095,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-86.3216681 34.3095637)
2021,AL,Alabama,Franklin,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,10.4,,,9,11.9,"32,013",1059,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-87.8428144 34.4419892)
2021,AL,Alabama,Tallapoosa,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,83.3,,,80.6,85.8,"41,023",1123,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-85.7996176 32.8633076)
2021,AL,Alabama,Morgan,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,7.7,,,6.8,8.7,"123,668",1103,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-86.8464021 34.4544844)
2020,AL,Alabama,Covington,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.1,,,34.6,37.6,"37,524",1039,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-86.4487206 31.2439873)
2020,AL,Alabama,Morgan,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,61.3,,,57.9,64.7,"123,668",1103,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-86.8464021 34.4544844)
2021,AL,Alabama,Conecuh,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,14.6,,,12.6,16.8,"11,328",1035,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-86.9887221 31.4309257)
2020,AL,Alabama,Crenshaw,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,17,,,12.4,22.1,"13,083",1041,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-86.3200384 31.7303106)
2021,AL,Alabama,Perry,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,8.6,,,7.4,9.9,"8,355",1105,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-87.2938269 32.6390053)
2021,AL,Alabama,Chilton,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,14.3,,,11.6,17.5,"45,274",1021,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-86.7266071 32.8540514)
2021,AL,Alabama,Macon,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,83.1,,,80.8,85.4,"18,895",1087,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-85.692887 32.3870267)
2021,AL,Alabama,Tuscaloosa,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,18.3,,,16,20.8,"227,007",1125,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-87.5227834 33.2902197)
2021,AL,Alabama,Henry,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,44.5,,,39.9,49.4,"17,459",1067,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-85.2399712 31.5169779)
2020,AL,Alabama,Lee,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.4,,,33.7,36.9,"177,218",1081,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-85.3530477 32.6040644)
2021,AL,Alabama,Madison,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,14.4,,,12.1,17,"395,211",1089,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-86.5510802 34.7642377)
2021,AL,Alabama,Crenshaw,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,12.2,,,10.3,14.1,"13,083",1041,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-86.3200384 31.7303106)
2021,AL,Alabama,Montgomery,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,12.6,,,10.8,14.6,"227,434",1101,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-86.2044615 32.2028812)
2021,AL,Alabama,Marengo,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,47.1,,,39.1,55,"18,996",1091,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.791091 32.2475911)
2021,AL,Alabama,Conecuh,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,12.2,,,10.7,14,"11,328",1035,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-86.9887221 31.4309257)
2020,AL,Alabama,Houston,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,83.7,,,81.7,85.7,"107,458",1069,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-85.2964111 31.1581831)
2021,AL,Alabama,Lauderdale,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,3.8,,,3.2,4.4,"94,043",1077,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-87.6509966 34.9041221)
2020,AL,Alabama,Blount,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,58.4,,,54.6,62.3,"59,041",1009,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-86.56644 33.9773575)
2021,AL,Alabama,Talladega,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,67.4,,,62.7,72,"81,524",1121,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-86.1759302 33.3693135)
2021,AL,Alabama,Washington,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,22.8,,,19,27,"15,147",1129,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-88.2124041 31.4085035)
2021,AL,Alabama,Marion,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,21,,,17.6,24.8,"29,246",1093,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-87.881551 34.1382194)
2021,AL,Alabama,DeKalb,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,11,,,9.2,13.1,"71,813",1049,HLTHOUT,COPD,CrdPrv,COPD,POINT (-85.8040207 34.4609148)
2021,AL,Alabama,Lamar,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,28.9,,,24.5,33.4,"13,689",1075,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-88.0874309 33.7870852)
2021,AL,Alabama,Jackson,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,6.4,,,5.4,7.6,"52,773",1071,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-85.9800556 34.764114)
2021,AL,Alabama,Walker,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,3,,,2.7,3.4,"64,818",1127,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease,POINT (-87.3010936 33.7915581)
2021,AL,Alabama,Chilton,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,37.3,,,32.5,42,"45,274",1021,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-86.7266071 32.8540514)
2021,AL,Alabama,Baldwin,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17,,,14.2,20,"239,294",1003,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-87.7460666 30.6592183)
2021,AL,Alabama,Escambia,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,,,6.7,8.2,"36,699",1053,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-87.1684097 31.1222867)
2021,AL,Alabama,Colbert,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.6,7.2,"57,474",1033,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-87.8014569 34.703112)
2020,AL,Alabama,Washington,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,35,,,29.4,41,"15,147",1129,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-88.2124041 31.4085035)
2021,AL,Alabama,Elmore,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,12.4,,,10.5,14.3,"89,304",1051,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-86.1427347 32.597229)
2021,AL,Alabama,Montgomery,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,6.8,,,5.9,7.8,"227,434",1101,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-86.2044615 32.2028812)
2021,AL,Alabama,Covington,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,32.1,,,27.3,36.9,"37,524",1039,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-86.4487206 31.2439873)
2020,AL,Alabama,Baldwin,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,65.5,,,61.7,69.2,"239,294",1003,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-87.7460666 30.6592183)
2021,AL,Alabama,Madison,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,35.2,,,31.5,38.8,"395,211",1089,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-86.5510802 34.7642377)
2021,AL,Alabama,Cleburne,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.8,,,11.7,16.1,"15,103",1029,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-85.5161261 33.6719637)
2021,AL,Alabama,Cullman,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,6.8,,,5.9,7.7,"89,496",1043,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-86.8692666 34.1319229)
2021,AL,Alabama,Blount,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,31.8,,,26.6,37.6,"59,041",1009,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-86.56644 33.9773575)
2020,AL,Alabama,Limestone,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,72.1,,,69.1,74.8,"107,517",1083,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-86.9813995 34.8102387)
2021,AL,Alabama,Coffee,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,4.5,,,3.9,5.2,"54,174",1031,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-85.9896022 31.402258)
